Learning Path ID,Learning Path,Learning Path Summary,Course ID,Course Name_x,Course Summary,Price,Level,Total Jam Belajar,Rating,Jumlah Enrollment,Jumlah Modul/Tutorial,Judul Modul/Tutorial
7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,80,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,Vararg (Variable Argument)
7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,80,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,Rangkuman dari Kotlin Fundamental
7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,80,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,Kuis Kotlin Fundamental
7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,80,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,Komponen Control Flow
7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,80,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,Expressions dan Statements
7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,80,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,When Expressions
7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,80,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,While dan Do While
7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,80,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,Range
7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,80,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,For Loop
7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,80,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,Break dan Continue
7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,80,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,Rangkuman dari Control Flow
