Course ID,Learning Path ID,Learning Path,Learning Path Summary,Course Name_x,Course Summary,Price,Level,Total Jam Belajar,Rating,Jumlah Enrollment,Jumlah Modul/Tutorial,Judul Modul/Tutorial
14,7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,Belajar Fundamental Aplikasi Android,"Pelajari skill Android dengan kurikulum terlengkap yang dibutuhkan perusahaan. Mulai dari UI/UX, background process, API sampai database.",Berbayar,Menengah,140,4.84,43198,107,"Materi Android Fundamental, Pengenalan Dasar Pengembangan Aplikasi Android, Ringkasan Pengenalan Android Studio, Ringkasan Activity, Ringkasan XML, Ringkasan Intent, Ringkasan Debugging, Ringkasan View dan ViewGroup, Ringkasan Style dan Theme, Ringkasan RecyclerView, Ringkasan Library & ViewBinding, Rangkuman Dasar Pengembangan Aplikasi Android, Knowledge Check : Dasar Pengembangan Aplikasi Android, Pengenalan Fragment, Teori Fragment, Latihan Fragment di Activity, Latihan Flexible Fragment di Satu Activity, Latihan Mengirim Data Antar Fragment, Rangkuman Fragment, Knowledge Check : Fragment, Pengenalan Navigation, Teori Navigation Component, Latihan Navigation Graph, SafeArg, Pop Up Behaviour dan Animation, Teori AppBar, Navigation Drawer, Bottom Navigation dan Tab Layout, Latihan Option Menu pada AppBar, Latihan SearchBar dan SearchView, Latihan Navigation Drawer dengan NavigationComponent, Latihan Bottom Navigation dengan NavigationComponent, Latihan Tab Layout dengan ViewPager2, Rangkuman Navigation, Knowledge Check : Navigation, Pengenalan Background Thread dan Networking, Teori Background Thread, Latihan Simulasi Proses Asynchronous dengan Background Thread, Teori Koneksi ke Web API & Parsing JSON, Latihan Networking dengan LoopJ & Parsing JSON, Teori Retrofit, Latihan Networking dengan Retrofit, Rangkuman Background Thread dan Networking, Knowledge Check : Background Process dan Networking, Modern Android Development, Pengenalan Android Jetpack, Komponen Android Jetpack, Pengenalan Android Architecture Component, Teori ViewModel dan Lifecycle, Latihan ViewModel, Teori LiveData, Latihan LiveData, Latihan LiveData dengan API, Latihan LiveData dengan Single Event, Teori Android KTX (Kotlin), Latihan Activity KTX dan Fragment KTX, Rangkuman Android Architecture Component, Knowledge Check : Android Architecture Component, Submission Awal : Aplikasi Dicoding Event (Navigation dan API), Pengenalan Testing, Teori Unit Test, Latihan Unit Test Menggunakan JUnit dan Mockito, Teori UI Test dengan Espresso, Latihan UI Test Menggunakan Espresso, Rangkuman Testing, Knowledge Check : Testing, Pengenalan Local Data Persistent, Teori File Storage, Latihan Menyimpan dan Membuka File, Teori SharedPreferences, Latihan Menyimpan Data dengan SharedPreferences, Latihan Membuat Halaman Setting dengan dengan PreferenceScreen, Teori DataStore, Latihan Menyimpan Data dengan DataStore, Dasar SQL (Structured Query Language), Teori SQLite, Latihan Membuat Aplikasi Catatan dengan SQLite, Teori Room, Latihan Room, Teori Repository, Teori Injection, Latihan Repository dan Injection, Rangkuman Local Data Persistent, Knowledge Check : Local Data Persistent, Pengenalan Background Task dan Scheduler, Teori BroadcastReceiver, Latihan BroadcastReceiver dari Event SMS, Latihan BroadcastReceiver dari Custom Event, Teori Notification, Latihan Notification dengan NotificationBuilder & NotificatonManager, Latihan Notification dengan PendingIntent, Teori Task dan Back Stack, Latihan Task dan Back Stack dengan TaskStackBuilder, Teori AlarmManager, Latihan One Time AlarmManager, Latihan Repeating AlarmManager, Latihan Membatalkan AlarmManager, Teori WorkManager, Latihan Scheduler dengan WorkManager, Rangkuman Background Task & Scheduler, Knowledge Check : Background  Task dan Scheduler, Rangkuman Kelas, Ujian Akhir, Submission Akhir : Aplikasi Dicoding Event"
32,Non Learning Path,non learning path,non learning path,Belajar Membangun LINE Chatbot,Belajar membuat chatbot yang menarik pada platform LINE dengan menggunakan fitur-fitur dari LINE Messaging API.,Berbayar,Pemula,20,4.89,15508,26,"Pendahuluan, Pengenalan LINE dan LINE Chatbot, Pendaftaran Akun LINE Developers, LINE Messaging API, Fitur Messaging API, LINE Flex Message, Implementasi Fitur LINE Messaging API, Pengenalan Heroku, Implementasi Fitur (Java), Implementasi Fitur (PHP), Reply Message, Push Message, Multicast Message, Profile API, Content API, Group/Room API, Flex Message, Sample Project Java (Teman Ngoding), Sample Project PHP (Tebak Kode), LINE Front-end Framework (LIFF), Submission Akhir: LINE ChatBot"
51,7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,Belajar Membuat Aplikasi Android untuk Pemula,"Buat aplikasi pertamamu pada Android Studio dengan mempelajari dasar Activity, Intent, View & ViewGroup, Style & Theme sampai RecyclerView.",Berbayar,Pemula,60,4.87,124238,49,"Materi Android Pemula, Pengenalan Android, Persiapan Tools, Pengenalan Project pada Android Studio, Menjalankan Aplikasi di Device & Emulator, Membuat APK dan AAB, Rangkuman Pengenalan Android Studio, Knowledge Check Pengenalan Android Studio, Teori Activity, Latihan Activity, Cara Membaca Dokumentasi, Rangkuman Activity, Knowledge Check Activity, Teori Intent, Latihan Explicit Intent, Latihan Mengirim Data pada Intent, Latihan Mengirim Data dengan Parcelable, Latihan Implicit Intent, Latihan Mendapatkan Nilai Balik dari Intent, Debugging dengan Logging dan Debug Breakpoint, Rangkuman Intent, Knowledge Check Intent, Teori View dan ViewGroup, Latihan LinearLayout, RelativeLayout, FrameLayout, dan TableLayout, Latihan Menganalisis View dan View Group, Latihan ConstraintLayout, Rangkuman View dan ViewGroup, Knowledge Check Views dan ViewGroup, Teori Style dan Theme, Latihan Style dan Theme, Rangkuman Style dan Theme, Knowledge Check Style dan Theme, Teori RecyclerView, Latihan RecyclerView, Teori Library di Android, Latihan Implementasi Library Glide, View Binding, Rangkuman RecyclerView, Knowledge Check RecyclerView, Rangkuman Kelas, Ujian Akhir, Submission Akhir Aplikasi Android Sederhana"
80,7,Android Developer,Kurikulum didesain dengan persetujuan dari Tim Google Android untuk mempersiapkan developer Android standar Global. Dicoding adalah Google Developer Authorized Training Partner.,Memulai Pemrograman dengan Kotlin,"Pelajari dasar bahasa pemrograman, functional programming, object-oriented programming (OOP), serta concurrency dengan menggunakan Kotlin.",Berbayar,Dasar,50,4.84,67917,132,"Latihan Ujian, Pengenalan Kotlin, Kotlin Sebagai Bahasa Multiparadigm, Kotlin Sebagai Bahasa Multiplatform, Kotlin untuk Aplikasi Server-side, Kotlin untuk Aplikasi Android, Kotlin Sebagai Investasi, Kotlin Sebagai Bahasa Concise dan Pragmatic, Kotlin Sebagai Bahasa Safe, Statically typed, dan Open Source, Ekosistem Kotlin, Rangkuman dari Pendahuluan, Kuis Pendahuluan, Membangun dan Menjalankan Program Kotlin, Instalasi OpenJDK (Linux dan macOS), Instalasi OpenJDK (Windows), Instalasi Gradle (Linux dan macOS), Instalasi Gradle (Windows), Instalasi IntelliJ IDEA, Program Pertama Kotlin, Membuat Program dengan IntelliJ IDEA, Rangkuman dari Persiapan Membangun dan Menjalankan Program Kotlin, Kuis Persiapan Membangun dan Menjalankan Program Kotlin, Kotlin Fundamental, Data Types & Variable, Char, String, String Template, If Expressions, Boolean, Numbers, Arrays, Nullable Types, Safe Calls dan Elvis Operator, Functions, Anatomi Function, Named dan Default Argument, Vararg (Variable Argument), Rangkuman dari Kotlin Fundamental, Kuis Kotlin Fundamental, Komponen Control Flow, Expressions dan Statements, When Expressions, While dan Do While, Range, For Loop, Break dan Continue, Rangkuman dari Control Flow, Kuis Control Flow, Konsep Object-Oriented Programming, Object Everywhere, Class, Membuat Class, Properties, Lateinit & Lazy Property, Property Delegation, Primary Constructor, Secondary Constructor, Visibility Modifiers, Overloading, Inheritances, Abstract Class, Interfaces, Extensions, Nullable Receiver, Import dan Packages, Membuat Package Baru, Exception, Exception Handling, Rangkuman Kotlin Object-Oriented Programming, Kuis Kotlin Object-Oriented Programming, Special Class dan Collection, Data Class, Penggunaan Data Class, Menyalin dan Memodifikasi Data Class, Destructuring Declarations, Nested Classs & Inner Class, Enum Class, Sealed Class, Singleton Object, Companion Object, & Anonymous Class, List, Set, Map, Collections Operations, Fold, Drop, dan Take, Slice, Distinct, dan Chuncked, Sequences, Rangkuman dari Special Class dan Collection, Kuis Special Class dan Collection, Konsep Functional Programming, Function Type, Lambda, Higher-Order Function, Lambda with receiver, Kotlin Standard Library, Scope Function with Lambda Receiver, Scope Function with Lambda Argument, Member References, Function Inside Function, Recursion, Rangkuman dari Kotlin Functional Programming, Kuis Kotlin Functional Programming, Konsep Generics pada Kotlin, Mendeklarasikan Kelas Generic, Mendeklarasikan Fungsi Generic, Constraint Type Parameter, Variance, Rangkuman dari Kotlin Generics, Kuis Kotlin Generics, Concurrency pada Kotlin, Concurrency vs Parallelism, Process, Thread, I/O-Bound, Permasalahan Deadlocks dan Livelocks, Permasalahan Starvation dan Race Conditions, Kotlin Coroutines, Memulai Coroutines, Coroutines Builder, Job, Membuat dan Menjalankan Job Baru, Membatalkan Job, Deferred, Coroutine Dispatcher, Channels, Rangkuman dari Berkenalan dengan Coroutines, Kuis Berkenalan dengan Coroutines, Rangkuman Kelas, Exam Kelas Kotlin, Proyek Akhir"
86,60,Data Scientist,Kurikulum lengkap yang didesain oleh tim expert Dicoding bersama para praktisi industri. Siswa dipersiapkan untuk menjadi seorang Data Scientist berstandar global.,Memulai Pemrograman dengan Python,Pelajari dasar pemrograman Python hingga library populer yang menjadi landasan tren industri seperti data science dan machine learning.,Berbayar,Dasar,35,4.8,139487,91,"Pengenalan Kelas, Glossarium, Pengenalan Python, Menjalankan Kode Program Pertama, Bersiap Membuat Kode Program di Lokal, Menjalankan Kode Program di Lokal, Variable dan Assignment, Input/Output dan Komentar, Kuis Coding: Variabel dan Assignment, Rangkuman Berkenalan dengan Python, Kuis Berkenalan dengan Python, Abstraksi Data, Data Typing, Tipe Data, Kuis Coding: Tipe Data, Kuis Coding: Dictionary, Transformasi Angka, Karakter, dan String, Operasi pada List, Set, dan String, Kuis Coding: Operasi List, Rangkuman Berinteraksi dengan Data, Kuis Berinteraksi dengan Data, Pengertian Ekspresi, Jenis-Jenis Ekspresi, Jenis-Jenis Operator, Kuis Coding: Ekspresi, Rangkuman Ekspresi, Kuis Ekspresi, Pengenalan Aksi Sekuensial, Python Interpreter, One-liner, Rangkuman Aksi Sekuensial, Kuis Aksi Sekuensial, Percabangan dan Ternary Operators, Perulangan, Kuis Coding: Perulangan dan Percabangan, Penanganan Kesalahan (Error Handling and Exception Handling), Rangkuman Control Flow, Kuis Control Flow, Fundamental Array, Implementasi Array dengan Python, Pemrosesan Sekuensial pada Array, Latihan Array, Kuis Coding: Array atau List, Rangkuman Array dan Pemrosesannya, Kuis Array dan Pemrosesannya, Fundamental Matriks, Implementasi Matriks pada Python, Operasi Matriks pada Python, Rangkuman Matriks, Kuis Matriks, Definisi Subprogram, Fungsi, Kuis Coding: Fungsi, Prosedur, Rangkuman Subprogram, Kuis Subprogram, Duck Typing, Class, Object, dan Method, Inheritance (Pewarisan), Kuis Coding: Object-oriented Programming, Rangkuman Object-Oriented Programming (OOP), Kuis Object-Oriented Programming (OOP), Pengecekan Style Guide PEP8, Memformat Kode, Style Guide Statement Gabungan, Style Guide Prinsip Penamaan pada Python, Rangkuman Style Guide pada Python, Kuis Style Guide pada Python, Pengantar Unit Testing, Penerapan Unit Test dengan Library unittest, Rangkuman Unit Testing, Kuis Unit Testing, Pengenalan Library, Library Text Processing, Library Matematika, Library Parser, Library Pengolahan Data, Library File Management, Library Web Scraping, Library Machine Learning, Library Web Development, Rangkuman Library Populer pada Python, Kuis Library Populer pada Python, Rangkuman Kelas, Ujian Akhir, Pengenalan Kelas, Glossarium, Pengenalan Python, Menjalankan Kode Program Pertama, Bersiap Membuat Kode Program di Lokal, Menjalankan Kode Program di Lokal, Variable dan Assignment, Input/Output dan Komentar, Kuis Coding: Variabel dan Assignment, Rangkuman Berkenalan dengan Python, Kuis Berkenalan dengan Python, Abstraksi Data, Data Typing, Tipe Data, Kuis Coding: Tipe Data, Kuis Coding: Dictionary, Transformasi Angka, Karakter, dan String, Operasi pada List, Set, dan String, Kuis Coding: Operasi List, Rangkuman Berinteraksi dengan Data, Kuis Berinteraksi dengan Data, Pengertian Ekspresi, Jenis-Jenis Ekspresi, Jenis-Jenis Operator, Kuis Coding: Ekspresi, Rangkuman Ekspresi, Kuis Ekspresi, Pengenalan Aksi Sekuensial, Python Interpreter, One-liner, Rangkuman Aksi Sekuensial, Kuis Aksi Sekuensial, Percabangan dan Ternary Operators, Perulangan, Kuis Coding: Perulangan dan Percabangan, Penanganan Kesalahan (Error Handling and Exception Handling), Rangkuman Control Flow, Kuis Control Flow, Fundamental Array, Implementasi Array dengan Python, Pemrosesan Sekuensial pada Array, Latihan Array, Kuis Coding: Array atau List, Rangkuman Array dan Pemrosesannya, Kuis Array dan Pemrosesannya, Fundamental Matriks, Implementasi Matriks pada Python, Operasi Matriks pada Python, Rangkuman Matriks, Kuis Matriks, Definisi Subprogram, Fungsi, Kuis Coding: Fungsi, Prosedur, Rangkuman Subprogram, Kuis Subprogram, Duck Typing, Class, Object, dan Method, Inheritance (Pewarisan), Kuis Coding: Object-oriented Programming, Rangkuman Object-Oriented Programming (OOP), Kuis Object-Oriented Programming (OOP), Pengecekan Style Guide PEP8, Memformat Kode, Style Guide Statement Gabungan, Style Guide Prinsip Penamaan pada Python, Rangkuman Style Guide pada Python, Kuis Style Guide pada Python, Pengantar Unit Testing, Penerapan Unit Test dengan Library unittest, Rangkuman Unit Testing, Kuis Unit Testing, Pengenalan Library, Library Text Processing, Library Matematika, Library Parser, Library Pengolahan Data, Library File Management, Library Web Scraping, Library Machine Learning, Library Web Development, Rangkuman Library Populer pada Python, Kuis Library Populer pada Python, Rangkuman Kelas, Ujian Akhir"
123,22,Front-End Web Developer,Kurikulum disusun oleh Dicoding dan pelaku industri di bidang Web Development. Siswa dipersiapkan untuk menjadi Front-End Web Developer sesuai standar kebutuhan industri.,Belajar Dasar Pemrograman Web,Pelajari komponen-komponen dasar HTML dan CSS yang merupakan fondasi utama untuk menjadi front-end web developer.,Berbayar,Dasar,45,4.87,201224,131,"Pengenalan Kelas, Requirement Tools, Materi yang akan Dipelajari, Pengantar Web Programming, Cara Internet Bekerja, Website dan Halaman Web, Web Server, Web Browser, Anatomi Website, Rangkuman Pendahuluan, Kuis: Pendahuluan, Pengantar HTML, Latihan: Membangun Halaman Web Pertama (Halaman Profil), Latihan: Identifikasi Elemen pada Halaman Profil, Anatomi Elemen HTML, Attribute di Elemen HTML, Anatomi Dokumen HTML, Rangkuman Pengenalan HTML, Kuis: Pengenalan HTML, Pengantar Pendalaman HTML, Paragraf, Heading, List, Latihan: Menambahkan List pada Halaman Profil, Gambar, Latihan: Menambahkan Gambar pada Halaman Profil, Inline Formatting Text: Long Quotations, Preformatted Text, dan Figure, Inline Formatting Text: Anchor, Emphasized Text, Important Text, dan Short Quotation, Inline Formatting Text: Citation, Defining Terms, Subscript, Superscript, Highlighted Text, dan Line Break, Latihan: Menerapkan Elemen Anchor pada Halaman Profil, Semantic HTML: Mengorganisasi Halaman Konten, Semantic HTML: Header, Footer, Main, dan Nav, Semantic HTML: Articles, Aside, dan Section, Generic Element, Pengantar Latihan: Mengorganisasi Konten pada Halaman Profil, Latihan: Menetapkan Elemen Header, Main, dan Footer di Halaman Profil, Latihan: Menerapkan Elemen Div, Aside, Article, dan Section di Halaman Profil, Tabel, Struktur Dasar Tabel, Spanning Cell, Elemen dan Atribut pada Tabel, Latihan: Menerapkan Elemen Tabel pada Halaman Profil, Input User, Atribut pada Elemen Input, Mengirim Data Formulir, Special Character, Rangkuman Pendalaman HTML, Kuis: Pendalaman HTML, Pengantar Pengenalan CSS, Keuntungan dan Cara CSS Bekerja, Memberi Markup pada Dokumen HTML, Menulis Aturan Styling, Melampirkan Styling pada Dokumen HTML, Pengantar Latihan: Menerapkan Styling Dasar pada Halaman Profil, Latihan: Styling untuk Halaman Profil, Latihan: Menulis Rules pada Berkas CSS, Latihan: Menghubungkan Berkas CSS dengan Halaman Profil, CSS Conception, Rangkuman Pengenalan CSS, Kuis: Pengenalan CSS, Pengantar Pendalaman CSS, Selector Dasar: Type Selector, dan Class Selector, Selector Dasar: ID Selector, Attribute Selector, dan Universal Selector, Combinators: Adjacent SIbling Selector dan General Sibling Selector, Combinators: Child Selector dan Descendant Selector, Pseudo Selector, Formatting Text, Font Styling: Font Family dan Font Size, Font Styling: Font Weight, Font Style, Font Variant, dan Shorthand, Text Styling: Line Height, Text Indent, dan Text Alignment, Text Styling: Text Decoration, Text Transform, Word-Letter Spacing, dan Text Shadow, Pengantar Latihan: Menerapkan Font Styling pada Halaman Profil, Latihan: Menggunakan Font dari Google Fonts, Latihan: Menetapkan Ukuran, Ketebalan, dan Alignment Teks di Halaman Profil, Pewarnaan, Menetapkan Nilai Warna, Warna untuk Teks dan Latar Belakang, Opacity, Box Model, Apa Itu Box Element, Box Model: Box Dimensions, Box Model: Border, Box Model: Padding, Box Model: Margin, Box Model: Centering Content, Display Roles, Box Shadow, Rounded Corner, Pengantar Latihan: Mengatur Box Model di Halaman Profil, Latihan: Menetapkan Ukuran pada Gambar, Latihan: Menerapkan Card Style pada Elemen Article, Latihan: Menerapkan Jumbotron dan Navigasi pada Elemen Header, Latihan: Menyesuaikan Padding dan Margin pada Elemen Body dan Main, Positioning, Positioning: Perbedaan Static Flow dan Non-Static Flow, Positioning: Normal Flow, Positioning: Relative Positioning, Positioning: Absolute Positioning, Positioning: Fixed Positioning, Floating, Permasalahan Penerapan Float, Clear Property, Teknik Overflow, Pengantar Latihan: Menerapkan Positioning dan Float pada Halaman Profil, Latihan: Menerapkan Float pada Elemen Content dan Aside, Konfigurasi Meta Tag Viewport untuk Responsibilitas Layout, Specific Style dengan Media Query, Latihan: Membuat Mobile Version untuk Halaman Profil, Latihan: Menerapkan Sticky Position pada Navigation List, Debugging dan Optimasi, Rangkuman Pendalaman CSS, Kuis: Pendalaman CSS, Pengantar Flexbox, Alasan Flexbox Hadir, Dasar-Dasar dan Terminologi Flexbox, Properti-Properti pada Flex Container, Properti-Properti pada Flex Items, Latihan: Implementasi Flexbox pada Halaman Profil, Pengenalan Latihan: Landing Page Dicoding, Latihan: Membangun Landing Page Dicoding, Latihan: Meningkatkan Responsivitas pada Landing Page Dicoding, Rangkuman Layout Responsif dengan Flexbox, Kuis: Layout Responsif dengan Flexbox, Rangkuman Kelas, Ujian Akhir, Submission: Tugas Akhir Membuat Website, Pengenalan Kelas, Requirement Tools, Materi yang akan Dipelajari, Pengantar Web Programming, Cara Internet Bekerja, Website dan Halaman Web, Web Server, Web Browser, Anatomi Website, Rangkuman Pendahuluan, Kuis: Pendahuluan, Pengantar HTML, Latihan: Membangun Halaman Web Pertama (Halaman Profil), Latihan: Identifikasi Elemen pada Halaman Profil, Anatomi Elemen HTML, Attribute di Elemen HTML, Anatomi Dokumen HTML, Rangkuman Pengenalan HTML, Kuis: Pengenalan HTML, Pengantar Pendalaman HTML, Paragraf, Heading, List, Latihan: Menambahkan List pada Halaman Profil, Gambar, Latihan: Menambahkan Gambar pada Halaman Profil, Inline Formatting Text: Long Quotations, Preformatted Text, dan Figure, Inline Formatting Text: Anchor, Emphasized Text, Important Text, dan Short Quotation, Inline Formatting Text: Citation, Defining Terms, Subscript, Superscript, Highlighted Text, dan Line Break, Latihan: Menerapkan Elemen Anchor pada Halaman Profil, Semantic HTML: Mengorganisasi Halaman Konten, Semantic HTML: Header, Footer, Main, dan Nav, Semantic HTML: Articles, Aside, dan Section, Generic Element, Pengantar Latihan: Mengorganisasi Konten pada Halaman Profil, Latihan: Menetapkan Elemen Header, Main, dan Footer di Halaman Profil, Latihan: Menerapkan Elemen Div, Aside, Article, dan Section di Halaman Profil, Tabel, Struktur Dasar Tabel, Spanning Cell, Elemen dan Atribut pada Tabel, Latihan: Menerapkan Elemen Tabel pada Halaman Profil, Input User, Atribut pada Elemen Input, Mengirim Data Formulir, Special Character, Rangkuman Pendalaman HTML, Kuis: Pendalaman HTML, Pengantar Pengenalan CSS, Keuntungan dan Cara CSS Bekerja, Memberi Markup pada Dokumen HTML, Menulis Aturan Styling, Melampirkan Styling pada Dokumen HTML, Pengantar Latihan: Menerapkan Styling Dasar pada Halaman Profil, Latihan: Styling untuk Halaman Profil, Latihan: Menulis Rules pada Berkas CSS, Latihan: Menghubungkan Berkas CSS dengan Halaman Profil, CSS Conception, Rangkuman Pengenalan CSS, Kuis: Pengenalan CSS, Pengantar Pendalaman CSS, Selector Dasar: Type Selector, dan Class Selector, Selector Dasar: ID Selector, Attribute Selector, dan Universal Selector, Combinators: Adjacent SIbling Selector dan General Sibling Selector, Combinators: Child Selector dan Descendant Selector, Pseudo Selector, Formatting Text, Font Styling: Font Family dan Font Size, Font Styling: Font Weight, Font Style, Font Variant, dan Shorthand, Text Styling: Line Height, Text Indent, dan Text Alignment, Text Styling: Text Decoration, Text Transform, Word-Letter Spacing, dan Text Shadow, Pengantar Latihan: Menerapkan Font Styling pada Halaman Profil, Latihan: Menggunakan Font dari Google Fonts, Latihan: Menetapkan Ukuran, Ketebalan, dan Alignment Teks di Halaman Profil, Pewarnaan, Menetapkan Nilai Warna, Warna untuk Teks dan Latar Belakang, Opacity, Box Model, Apa Itu Box Element, Box Model: Box Dimensions, Box Model: Border, Box Model: Padding, Box Model: Margin, Box Model: Centering Content, Display Roles, Box Shadow, Rounded Corner, Pengantar Latihan: Mengatur Box Model di Halaman Profil, Latihan: Menetapkan Ukuran pada Gambar, Latihan: Menerapkan Card Style pada Elemen Article, Latihan: Menerapkan Jumbotron dan Navigasi pada Elemen Header, Latihan: Menyesuaikan Padding dan Margin pada Elemen Body dan Main, Positioning, Positioning: Perbedaan Static Flow dan Non-Static Flow, Positioning: Normal Flow, Positioning: Relative Positioning, Positioning: Absolute Positioning, Positioning: Fixed Positioning, Floating, Permasalahan Penerapan Float, Clear Property, Teknik Overflow, Pengantar Latihan: Menerapkan Positioning dan Float pada Halaman Profil, Latihan: Menerapkan Float pada Elemen Content dan Aside, Konfigurasi Meta Tag Viewport untuk Responsibilitas Layout, Specific Style dengan Media Query, Latihan: Membuat Mobile Version untuk Halaman Profil, Latihan: Menerapkan Sticky Position pada Navigation List, Debugging dan Optimasi, Rangkuman Pendalaman CSS, Kuis: Pendalaman CSS, Pengantar Flexbox, Alasan Flexbox Hadir, Dasar-Dasar dan Terminologi Flexbox, Properti-Properti pada Flex Container, Properti-Properti pada Flex Items, Latihan: Implementasi Flexbox pada Halaman Profil, Pengenalan Latihan: Landing Page Dicoding, Latihan: Membangun Landing Page Dicoding, Latihan: Meningkatkan Responsivitas pada Landing Page Dicoding, Rangkuman Layout Responsif dengan Flexbox, Kuis: Layout Responsif dengan Flexbox, Rangkuman Kelas, Ujian Akhir, Submission: Tugas Akhir Membuat Website"
133,52,Google Cloud Professional,Kurikulum didesain oleh Dicoding bersama Google dan para pelaku industri di bidang Cloud Computing. Siswa dipersiapkan untuk menjadi Google Cloud Professional sesuai kebutuhan industri.,Menjadi Google Cloud Engineer,Pelajari konsep dan terminologi cloud computing beserta penjelasan berbagai layanan yang tersedia di Google Cloud.,Berbayar,Menengah,42,4.87,10340,85,"Pengenalan Cloud Computing, Sejarah Cloud Computing, Cara Kerja Google Cloud, Free Tier dan Free Trial, Latihan Mendaftar Free Trial di Google Cloud, Berinteraksi dengan Google Cloud, Latihan Membuat Project di Google Cloud dengan Cloud Shell, Latihan Menghubungkan Project dengan Cloud Billing Account, Latihan Membuat Budget Alerts, Google Cloud Pricing Calculator, Rangkuman Pengenalan Google Cloud, Kuis Pengenalan Google Cloud, Pengantar ke Layanan Komputasi di Google Cloud, Compute Engine, Latihan Membuat Compute Engine Instance dengan Cloud Shell, Latihan Membuat Compute Engine Instance dengan Google Cloud Console, Google Kubernetes Engine, Cloud Run, Latihan Deploy Fullstack App Menggunakan Cloud Run, App Engine, Latihan Deploy Aplikasi Node.js Menggunakan App Engine, Cloud Functions, Latihan Implementasi OCR dengan Cloud Functions, Rangkuman Layanan Komputasi di Google Cloud, Kuis Layanan Komputasi di Google Cloud, Pengantar ke Layanan Data di Google Cloud, Cloud Storage, Latihan Berinteraksi dengan Cloud Storage Menggunakan Cloud Shell, Latihan Berinteraksi dengan Cloud Storage Menggunakan Google Cloud Console, Persistent Disk, Cloud SQL, Latihan Membuat Cloud SQL Instance, Latihan Terhubung ke Cloud SQL Instance dengan Cloud Shell, Cloud Spanner, Firestore, Cloud Bigtable, BigQuery, Pub/Sub, Dataproc, Dataflow, Rangkuman Layanan Data di Google Cloud, Kuis Layanan Data di Google Cloud, Proyek Deploy Aplikasi Profile, Pengantar ke Layanan Jaringan di Google Cloud, Virtual Private Cloud, Cloud DNS, Cloud VPN, Cloud Load Balancing, Latihan Deploy Aplikasi dengan Global External HTTP(S) Load Balancing, Cloud CDN, Rangkuman Layanan Jaringan di Google Cloud, Kuis Layanan Jaringan di Google Cloud, Google Cloud's Operations Suite, Cloud Monitoring, Latihan Memantau Aplikasi Menggunakan Cloud Monitoring, Cloud Logging, Latihan Melihat Log Menggunakan Cloud Logging, Error Reporting, Cloud Trace, Cloud Profiler, Rangkuman Monitoring dan Logging, Kuis Monitoring dan Logging, Resource Hierarchy, Cloud IAM, Komponen Cloud IAM: Principal, Komponen Cloud IAM: Role, Komponen Cloud IAM: Policy, Latihan Mengimplementasikan Cloud IAM Role, Rangkuman Manajemen Identitas dan Akses, Kuis Manajemen Identitas dan Akses, Pengantar ke Deploy dan Implementasi Solusi Cloud, Deploy Solusi Cloud dengan Google Cloud Marketplace, Praktik Terbaik untuk Implementasi Solusi Cloud, Rangkuman Deploy dan Implementasi Solusi Cloud, Kuis Deploy dan Implementasi Solusi Cloud, Rangkuman Kelas, Ujian Akhir, Proyek Money Tracker App"
